purchase_id,customer_id,vendor_id,unit_id,product_id,date,quantity,discount,store_type,payment_method
474,148,10,9,12,2022-10-11,8,,loja fisica,dinheiro
475,171,14,8,5,2018-04-20,2,,loja fisica,débito
476,28,1,8,9,2020-07-18,1,farmabr10,loja web,dinheiro
477,71,17,2,30,2022-04-13,9,,loja fisica,débito
478,490,2,7,29,2022-09-18,9,,loja fisica,débito
479,125,13,9,7,2023-08-03,10,,loja fisica,pix
480,303,1,6,47,2021-12-19,7,,loja fisica,dinheiro
481,422,15,9,7,2023-02-03,8,,loja fisica,dinheiro
482,485,5,7,34,2021-08-16,2,,loja web,pix
483,301,18,4,3,2022-01-14,1,,loja fisica,dinheiro
484,178,18,5,4,2019-02-20,8,,loja fisica,débito
485,163,9,5,32,2019-03-30,1,,loja web,débito
486,428,11,5,49,2021-12-06,6,,loja web,crédito
487,281,7,7,37,2021-06-26,4,,loja web,débito
488,452,11,3,45,2021-07-29,10,,loja web,crédito
489,302,4,5,44,2018-10-27,3,,loja fisica,pix
490,21,14,5,20,2021-10-30,5,,loja web,débito
491,137,12,2,32,2021-10-24,10,,loja web,crédito
492,184,8,7,41,2018-09-30,4,,loja web,débito
493,297,1,9,36,2021-07-07,9,,loja web,crédito
494,405,11,2,35,2021-03-09,9,,loja web,dinheiro
495,272,12,2,40,2018-08-05,8,,loja web,dinheiro
496,321,13,5,38,2022-09-16,3,,loja fisica,crédito
497,127,5,7,39,2021-07-28,1,,loja web,pix
498,426,19,10,42,2018-11-28,5,,loja fisica,crédito
499,294,11,2,10,2020-08-05,3,,loja fisica,dinheiro
500,85,7,3,24,2018-04-30,8,,loja web,débito
501,125,10,7,14,2020-01-09,3,,loja fisica,dinheiro
502,291,17,8,24,2021-08-11,4,,loja web,pix
503,396,19,8,11,2023-03-25,3,,loja fisica,débito
504,275,15,9,37,2021-01-24,6,,loja fisica,crédito
505,26,9,1,7,2019-07-21,5,,loja web,débito
506,484,10,9,6,2023-02-14,10,,loja web,dinheiro
507,402,9,1,23,2022-03-15,2,,loja web,pix
508,465,7,6,20,2023-06-14,10,farmabr10,loja fisica,débito
509,235,11,4,4,2023-07-19,8,,loja fisica,pix
510,362,15,7,29,2022-02-24,5,farmabr10,loja web,crédito
511,289,5,5,2,2019-07-28,4,,loja web,crédito
512,127,11,7,43,2022-08-27,1,,loja fisica,dinheiro
513,436,10,1,17,2021-12-19,4,,loja web,pix
514,361,1,8,35,2023-04-30,5,,loja fisica,pix
515,283,7,10,20,2022-09-11,1,,loja web,crédito
516,298,8,2,49,2021-09-18,5,,loja web,pix
517,373,7,2,45,2021-11-27,2,,loja web,crédito
518,199,14,8,36,2023-07-03,6,,loja fisica,débito
519,193,19,1,38,2018-02-03,7,,loja web,dinheiro
520,332,18,5,32,2021-07-07,5,,loja web,dinheiro
521,103,11,3,32,2018-01-16,6,,loja web,dinheiro
522,468,7,6,21,2021-03-23,7,,loja fisica,dinheiro
523,129,12,8,14,2023-03-21,8,,loja web,dinheiro
524,11,1,8,8,2018-11-27,9,,loja fisica,crédito
525,249,6,6,40,2023-03-20,2,,loja web,crédito
526,127,15,6,37,2018-10-31,10,,loja fisica,débito
527,375,9,9,15,2023-05-02,4,,loja fisica,pix
528,179,12,4,10,2020-06-24,3,,loja web,pix
529,425,11,6,22,2021-12-15,5,,loja fisica,crédito
530,300,17,3,20,2021-08-25,1,,loja web,pix
531,459,2,6,8,2020-11-08,5,,loja fisica,débito
532,422,11,2,26,2022-10-01,4,,loja fisica,crédito
533,381,9,10,40,2020-04-21,1,,loja web,pix
534,123,3,5,24,2020-08-01,1,,loja web,dinheiro
535,336,12,9,11,2019-08-31,3,,loja fisica,débito
536,330,20,2,25,2023-05-12,5,,loja web,débito
537,154,10,9,19,2018-12-23,1,,loja fisica,débito
538,93,14,3,44,2021-11-07,8,,loja fisica,débito
539,407,3,5,7,2019-08-24,3,,loja web,pix
540,196,14,9,1,2019-11-07,10,,loja web,dinheiro
541,78,1,8,12,2022-07-05,9,,loja web,débito
542,313,19,5,24,2023-03-19,2,,loja fisica,débito
543,168,20,9,18,2023-06-17,10,,loja web,débito
544,80,6,5,34,2019-10-08,4,,loja web,dinheiro
545,56,6,10,2,2019-08-29,3,,loja web,dinheiro
546,417,13,9,9,2019-09-07,1,farmabr10,loja web,dinheiro
547,297,10,10,30,2019-12-22,3,,loja fisica,dinheiro
548,173,6,10,18,2022-05-01,5,,loja web,débito
549,108,17,7,4,2020-12-01,4,,loja fisica,débito
550,54,6,3,26,2019-11-08,6,,loja fisica,débito
551,18,15,7,49,2018-09-08,1,,loja fisica,débito
552,362,17,10,5,2023-05-28,4,,loja fisica,dinheiro
553,188,6,2,44,2019-08-11,1,,loja web,débito
554,147,19,5,39,2018-01-24,3,,loja web,crédito
555,11,10,8,14,2022-01-08,2,,loja fisica,débito
556,253,11,2,41,2018-11-03,4,,loja fisica,débito
557,137,20,9,24,2021-01-10,9,,loja fisica,débito
558,203,10,4,30,2018-04-22,7,,loja web,pix
559,268,4,9,15,2022-09-09,5,,loja web,crédito
560,19,10,1,43,2019-07-20,4,,loja web,dinheiro
561,276,7,4,48,2019-12-31,6,,loja fisica,débito
562,486,3,1,39,2023-03-30,8,,loja fisica,pix
563,169,2,3,5,2021-10-27,5,,loja fisica,dinheiro
564,397,18,10,17,2020-08-18,4,,loja fisica,débito
565,485,14,5,46,2021-10-02,1,,loja fisica,débito
566,376,15,7,45,2023-06-29,6,farmabr15,loja web,pix
567,148,8,8,48,2019-05-16,1,,loja web,pix
568,420,13,3,32,2023-05-27,7,,loja web,débito
569,304,20,7,3,2018-11-18,10,farmabr15,loja fisica,débito
570,305,15,3,44,2019-07-05,1,,loja fisica,débito
571,45,17,7,17,2021-02-06,9,,loja fisica,dinheiro
572,315,16,5,23,2023-08-24,6,,loja fisica,dinheiro
573,280,17,4,47,2018-11-03,4,,loja web,débito
574,386,6,8,44,2019-10-30,8,,loja fisica,dinheiro
575,467,11,7,8,2018-11-10,3,,loja fisica,crédito
576,142,16,3,48,2023-02-27,4,,loja fisica,dinheiro
577,16,20,6,23,2022-10-09,9,,loja web,dinheiro
578,34,5,4,1,2021-09-02,10,,loja fisica,pix
579,78,11,3,12,2019-04-21,7,,loja fisica,crédito
580,112,13,4,7,2018-03-25,2,,loja web,crédito
581,488,14,10,17,2022-12-22,5,,loja web,débito
582,300,19,9,22,2022-02-11,1,,loja web,débito
583,417,20,10,13,2021-03-10,2,,loja fisica,pix
584,18,10,6,4,2018-06-08,3,,loja fisica,pix
585,369,16,10,19,2018-11-16,7,,loja fisica,débito
586,44,20,6,31,2019-03-26,10,,loja fisica,crédito
587,219,17,2,10,2023-05-26,9,,loja web,crédito
588,157,12,7,38,2019-04-27,3,,loja fisica,pix
589,26,17,6,18,2018-07-09,4,,loja fisica,dinheiro
590,205,7,4,39,2020-05-21,8,,loja fisica,débito
591,450,20,3,34,2019-06-28,2,,loja web,crédito
592,153,8,3,7,2019-07-16,10,,loja fisica,débito
593,86,12,6,4,2018-09-01,5,,loja fisica,dinheiro
594,77,9,1,12,2018-10-19,9,,loja fisica,pix
595,196,4,4,4,2023-03-25,7,,loja web,débito
596,249,11,10,37,2018-10-19,7,,loja web,pix
597,26,1,5,17,2022-09-09,2,,loja web,pix
598,336,8,7,10,2020-12-30,9,,loja web,dinheiro
599,235,3,6,32,2020-12-03,3,,loja fisica,crédito
600,1,5,2,49,2020-10-11,3,,loja fisica,débito
601,290,17,2,20,2020-08-30,3,,loja web,pix
602,345,20,7,49,2019-11-03,4,,loja fisica,débito
603,396,14,7,24,2019-11-14,7,,loja fisica,pix
604,419,10,3,12,2022-03-28,2,,loja web,débito
605,387,2,4,43,2021-05-27,1,,loja web,débito
606,208,15,8,3,2022-12-22,7,,loja fisica,débito
607,393,20,6,33,2020-10-18,8,,loja web,crédito
608,63,3,1,31,2022-03-13,3,,loja fisica,débito
609,29,1,5,19,2023-03-28,8,,loja fisica,débito
610,418,14,2,33,2022-09-14,8,,loja fisica,pix
611,171,1,1,25,2022-03-21,8,,loja web,crédito
612,354,13,9,44,2021-10-23,2,,loja web,débito
613,89,15,4,31,2020-09-21,7,,loja web,dinheiro
614,304,5,10,49,2021-01-03,7,,loja web,pix
615,449,15,6,24,2021-10-09,4,,loja fisica,pix
616,438,4,5,46,2021-08-03,5,,loja fisica,crédito
617,296,18,7,25,2018-01-16,10,,loja web,pix
618,252,17,6,23,2023-05-10,4,,loja fisica,débito
619,314,9,4,31,2020-04-17,9,farmabr5,loja fisica,débito
620,12,15,10,41,2021-10-21,1,,loja web,pix
621,117,11,3,49,2019-04-26,1,,loja web,dinheiro
622,53,8,10,33,2022-11-20,6,,loja web,crédito
623,290,16,9,39,2023-04-03,1,,loja web,débito
624,308,11,5,34,2019-12-19,3,,loja web,crédito
625,83,1,7,37,2021-02-19,2,,loja web,crédito
626,1,20,8,33,2020-05-24,6,,loja fisica,pix
627,419,2,5,21,2022-01-09,1,farmabr5,loja web,crédito
628,428,7,2,15,2019-07-06,10,,loja fisica,pix
629,5,20,2,12,2023-05-15,7,,loja fisica,dinheiro
630,353,1,2,16,2023-07-19,8,,loja fisica,débito
631,381,3,6,22,2022-08-01,3,,loja fisica,dinheiro
632,454,12,8,47,2020-11-04,7,,loja web,crédito
633,253,16,10,42,2023-03-10,5,,loja web,dinheiro
634,419,10,2,11,2022-12-06,1,,loja web,crédito
635,1,15,3,23,2020-07-15,8,,loja web,dinheiro
636,150,12,7,27,2021-03-23,6,,loja fisica,débito
637,388,16,1,32,2021-02-20,9,,loja fisica,débito
638,331,9,4,45,2018-05-22,2,,loja web,débito
639,430,18,5,36,2021-12-05,4,,loja web,dinheiro
640,324,15,10,44,2018-02-02,8,,loja fisica,pix
641,69,11,3,17,2020-10-25,4,,loja fisica,crédito
642,414,7,2,16,2022-01-18,1,,loja fisica,pix
643,77,14,3,31,2022-09-10,10,farmabr15,loja fisica,pix
644,140,9,3,15,2022-01-16,4,,loja fisica,débito
645,126,4,10,37,2019-03-17,3,,loja fisica,pix
646,8,12,1,18,2021-08-07,1,,loja fisica,pix
647,498,9,4,35,2019-06-09,3,,loja web,dinheiro
648,226,14,7,44,2020-07-01,8,,loja web,dinheiro
649,260,7,1,12,2023-08-10,3,,loja fisica,débito
650,308,15,9,5,2018-03-26,2,,loja web,débito
651,187,15,8,11,2018-11-03,1,,loja fisica,pix
652,124,17,8,19,2023-03-04,1,farmabr10,loja web,pix
653,37,1,10,12,2022-02-28,1,,loja web,pix
654,366,16,10,39,2023-07-11,3,,loja web,pix
655,134,6,3,18,2021-03-28,8,,loja fisica,débito
656,446,14,5,2,2019-08-19,4,,loja fisica,débito
657,40,19,8,38,2020-08-21,4,,loja web,dinheiro
658,292,11,5,7,2022-03-20,3,,loja web,pix
659,491,17,10,40,2021-03-18,5,,loja web,crédito
660,11,16,8,12,2020-01-12,1,,loja web,débito
661,214,20,2,2,2019-08-19,8,,loja fisica,pix
662,194,6,10,1,2021-03-05,10,,loja fisica,pix
663,164,4,3,39,2022-08-31,2,,loja fisica,crédito
664,485,13,8,23,2022-08-11,2,,loja web,pix
665,279,14,3,6,2020-09-27,1,,loja fisica,crédito
666,301,3,5,6,2020-04-15,8,,loja web,crédito
667,341,5,7,26,2018-04-05,7,,loja web,débito
668,161,1,6,49,2019-03-18,1,,loja fisica,pix
669,437,6,4,22,2020-03-21,7,,loja web,débito
670,422,16,9,22,2018-07-20,5,,loja web,crédito
671,368,10,8,27,2020-02-08,9,,loja web,dinheiro
672,477,15,4,8,2018-10-24,3,,loja fisica,dinheiro
673,47,12,9,27,2018-03-12,8,,loja fisica,débito
674,73,14,9,38,2021-07-13,7,farmabr5,loja fisica,crédito
675,392,17,4,23,2018-08-08,1,,loja web,débito
676,492,14,4,24,2019-03-28,3,,loja fisica,débito
677,3,20,7,32,2023-08-29,4,,loja web,dinheiro
678,34,8,9,35,2021-07-02,6,,loja fisica,débito
679,432,9,1,25,2019-07-14,6,,loja fisica,pix
680,141,11,4,6,2021-10-31,10,,loja web,dinheiro
681,257,12,7,6,2022-10-15,1,,loja web,dinheiro
682,44,9,3,1,2022-06-25,8,,loja web,débito
683,356,10,4,18,2021-04-09,7,,loja web,dinheiro
684,316,9,6,24,2022-06-12,3,,loja fisica,crédito
685,86,10,6,24,2020-06-29,7,,loja fisica,dinheiro
686,468,19,8,6,2018-08-07,4,,loja fisica,crédito
687,165,12,1,25,2020-08-12,1,,loja web,crédito
688,405,20,8,4,2020-06-25,4,,loja web,crédito
689,171,15,3,43,2018-10-19,2,,loja web,dinheiro
690,64,7,4,48,2018-05-22,5,,loja fisica,pix
691,423,7,6,47,2022-08-09,8,,loja fisica,débito
692,425,13,5,30,2023-05-26,8,,loja web,crédito
693,183,1,6,27,2021-02-05,7,,loja fisica,pix
694,429,18,2,15,2021-11-30,9,,loja fisica,dinheiro
695,477,18,6,6,2021-01-11,4,,loja fisica,dinheiro
696,138,19,6,49,2020-02-26,2,,loja fisica,pix
697,241,3,6,30,2018-03-31,6,,loja fisica,débito
698,413,4,10,36,2018-02-20,3,,loja web,crédito
699,198,12,6,7,2022-03-07,8,,loja web,dinheiro
700,169,17,3,11,2021-05-23,7,,loja web,dinheiro
701,246,19,6,49,2020-04-16,1,,loja web,débito
702,331,3,6,22,2018-03-30,2,,loja web,débito
703,123,1,9,29,2020-11-28,7,,loja web,dinheiro
704,430,19,9,34,2021-07-03,9,,loja web,débito
705,486,1,3,46,2023-06-13,4,,loja fisica,crédito
706,428,7,3,36,2021-05-19,6,,loja fisica,pix
707,133,19,9,10,2018-07-14,5,,loja fisica,dinheiro
708,277,11,4,49,2022-10-08,7,,loja web,crédito
709,408,6,6,33,2021-06-09,5,,loja fisica,dinheiro
710,383,5,4,16,2020-01-30,8,,loja fisica,crédito
711,47,17,10,23,2018-10-25,2,,loja web,dinheiro
712,404,18,5,8,2019-05-11,10,,loja fisica,crédito
713,253,14,7,19,2018-05-14,9,,loja fisica,dinheiro
714,135,10,9,35,2019-01-17,5,,loja web,dinheiro
715,446,4,9,44,2022-07-17,2,,loja web,dinheiro
716,452,10,4,18,2023-05-21,6,,loja web,débito
717,445,5,7,33,2023-08-10,2,,loja fisica,pix
718,332,10,5,2,2020-01-03,6,,loja fisica,dinheiro
719,494,18,8,43,2022-08-08,2,,loja web,pix
720,311,9,2,17,2019-06-02,3,,loja fisica,crédito
721,57,13,9,26,2021-04-09,3,,loja fisica,débito
722,480,7,3,28,2021-11-25,10,,loja web,débito
723,33,17,2,15,2022-07-17,4,,loja web,crédito
724,499,18,1,30,2020-12-13,3,,loja fisica,pix
725,114,10,2,3,2020-11-26,4,,loja web,pix
726,419,12,6,4,2018-09-08,10,,loja fisica,pix
727,253,3,2,13,2021-05-07,4,,loja fisica,crédito
728,483,12,3,5,2019-05-24,9,,loja fisica,pix
729,160,5,6,6,2020-06-28,4,,loja web,pix
730,290,7,4,6,2020-10-08,3,,loja web,débito
731,467,8,1,44,2021-09-19,9,,loja web,pix
732,225,6,1,45,2020-03-19,1,,loja fisica,pix
733,104,20,8,38,2019-07-24,5,,loja web,pix
734,407,13,9,31,2023-05-03,4,,loja fisica,crédito
735,438,14,5,44,2022-08-08,6,,loja web,crédito
736,42,4,8,8,2019-07-06,5,,loja fisica,pix
737,114,1,9,45,2018-05-30,1,farmabr10,loja fisica,débito
738,306,8,9,29,2020-08-04,5,,loja web,dinheiro
739,374,20,2,29,2019-12-23,4,,loja web,crédito
740,249,20,6,2,2018-01-24,8,,loja fisica,dinheiro
741,76,11,10,21,2018-02-16,6,,loja web,débito
742,149,2,5,7,2019-09-02,2,,loja fisica,débito
743,156,13,8,38,2021-11-18,4,,loja fisica,pix
744,321,9,4,33,2021-12-29,2,,loja fisica,débito
745,370,15,7,38,2022-06-02,10,,loja web,crédito
746,479,6,7,12,2019-05-09,7,,loja web,pix
747,61,1,10,46,2019-11-19,3,,loja web,pix
748,11,4,6,42,2022-07-30,8,,loja web,crédito
749,4,1,3,36,2019-05-12,10,farmabr15,loja web,pix
750,430,11,9,2,2020-12-30,5,,loja fisica,débito
751,417,12,3,13,2019-01-04,7,farmabr10,loja web,débito
752,438,10,10,1,2020-09-13,2,,loja web,pix
753,441,1,3,36,2019-06-09,2,,loja fisica,débito
754,346,3,10,47,2022-04-29,10,,loja web,pix
755,1,11,4,25,2023-05-27,4,,loja fisica,dinheiro
756,1,13,5,14,2021-10-27,9,,loja fisica,crédito
757,377,20,7,15,2022-06-05,3,,loja web,pix
758,236,8,7,39,2018-11-07,7,farmabr10,loja fisica,pix
759,17,14,8,26,2020-02-05,5,,loja web,débito
760,150,8,3,25,2019-09-25,3,,loja fisica,débito
761,273,17,9,24,2021-04-09,6,,loja fisica,pix
762,402,3,8,33,2022-04-22,10,,loja web,crédito
763,425,4,1,30,2022-05-19,1,,loja web,crédito
764,265,1,7,19,2023-04-26,2,,loja fisica,débito
765,108,7,10,33,2021-12-30,6,,loja web,pix
766,496,2,5,41,2022-02-28,5,,loja fisica,dinheiro
767,115,8,9,2,2023-09-17,3,farmabr10,loja fisica,pix
768,5,18,7,26,2019-11-12,10,,loja web,débito
769,38,5,6,32,2019-11-16,1,,loja fisica,pix
770,417,16,8,7,2023-01-16,1,,loja fisica,pix
771,172,2,4,32,2019-10-08,7,,loja web,débito
772,176,7,7,28,2023-02-26,3,,loja web,dinheiro
773,255,3,9,15,2018-11-25,10,,loja web,dinheiro
774,239,3,5,5,2023-09-01,8,,loja web,pix
775,249,12,9,25,2021-08-05,5,,loja fisica,crédito
776,373,12,7,27,2021-05-11,4,,loja fisica,pix
777,433,16,9,42,2022-12-06,3,,loja fisica,pix
778,294,3,10,1,2018-12-19,5,,loja web,crédito
779,322,1,5,16,2018-07-25,4,,loja fisica,crédito
780,29,4,5,1,2020-04-16,10,,loja web,débito
781,195,18,5,11,2019-11-30,2,,loja fisica,pix
782,403,17,8,8,2022-03-06,2,,loja web,crédito
783,420,17,5,35,2021-05-23,7,,loja web,débito
784,110,1,6,36,2018-12-24,5,,loja fisica,dinheiro
785,91,7,2,18,2021-04-26,1,,loja fisica,pix
786,481,20,10,12,2018-11-16,10,,loja web,dinheiro
787,434,10,6,30,2019-01-17,7,,loja fisica,pix
788,377,1,5,8,2018-11-23,5,,loja web,dinheiro
789,395,10,6,42,2019-07-10,1,,loja fisica,pix
790,59,15,5,45,2019-09-06,9,,loja fisica,pix
791,77,10,1,33,2019-06-12,10,,loja fisica,pix
792,247,11,3,1,2021-02-16,1,,loja web,dinheiro
793,262,10,7,30,2022-10-15,6,farmabr15,loja web,crédito
794,354,4,2,24,2019-08-10,10,farmabr15,loja web,pix
795,464,13,10,22,2023-02-19,6,,loja fisica,pix
796,251,6,3,6,2018-03-11,3,,loja fisica,crédito
797,168,19,1,44,2023-08-02,6,,loja web,crédito
798,121,12,5,26,2019-06-29,6,,loja fisica,pix
799,359,6,8,18,2019-07-11,2,,loja fisica,débito
800,422,6,10,13,2020-07-21,4,,loja fisica,pix
801,332,2,4,5,2020-01-19,6,,loja fisica,dinheiro
802,71,5,4,8,2018-04-23,5,,loja fisica,débito
803,272,10,8,8,2023-01-18,9,,loja web,dinheiro
804,418,16,9,46,2019-04-19,4,,loja web,pix
805,139,16,2,43,2023-08-17,5,,loja fisica,dinheiro
806,4,13,3,9,2022-10-28,2,,loja web,pix
807,233,17,10,35,2022-05-20,3,,loja web,crédito
808,385,5,8,38,2021-05-27,10,,loja web,crédito
809,79,2,7,33,2019-06-05,8,,loja fisica,débito
810,6,3,5,48,2023-01-21,10,,loja fisica,crédito
811,81,19,1,27,2021-06-03,7,,loja web,dinheiro
812,332,12,6,15,2022-09-15,1,,loja web,dinheiro
813,178,10,7,38,2022-03-07,8,,loja web,crédito
814,400,16,6,24,2022-05-19,5,,loja fisica,crédito
815,422,4,1,8,2020-08-03,5,,loja fisica,dinheiro
816,16,16,6,5,2018-04-04,4,,loja fisica,crédito
817,277,8,5,15,2018-04-15,10,,loja web,débito
818,291,13,7,10,2022-01-08,8,,loja web,crédito
819,202,15,9,41,2022-08-08,2,,loja fisica,débito
820,32,11,1,6,2019-05-13,5,,loja web,débito
821,29,5,10,25,2022-10-09,6,,loja fisica,pix
822,127,18,10,43,2018-02-04,3,,loja web,dinheiro
823,64,6,1,6,2018-09-21,6,,loja web,pix
824,425,9,3,49,2018-08-17,5,,loja web,débito
825,214,9,7,5,2020-12-26,8,,loja web,débito
826,365,3,1,11,2021-01-03,9,,loja web,pix
827,160,18,9,47,2023-07-13,3,,loja fisica,crédito
828,351,1,6,40,2023-08-02,4,,loja fisica,débito
829,191,8,8,6,2018-01-30,8,,loja web,crédito
830,457,13,4,8,2020-04-22,5,,loja fisica,débito
831,359,13,10,7,2018-06-19,9,,loja web,dinheiro
832,441,1,2,22,2020-06-20,2,,loja fisica,débito
833,490,8,1,27,2018-04-21,5,,loja web,pix
834,108,6,9,49,2022-03-01,1,,loja web,dinheiro
835,292,8,10,26,2020-09-02,10,,loja fisica,pix
836,284,2,3,7,2019-08-04,2,,loja web,débito
837,320,19,4,17,2023-07-31,2,,loja web,dinheiro
838,73,4,1,1,2019-05-29,5,,loja web,crédito
839,368,2,10,4,2023-04-26,9,,loja web,crédito
840,344,1,1,23,2020-01-17,10,,loja fisica,dinheiro
841,201,20,6,45,2020-04-07,9,,loja fisica,pix
842,491,10,10,40,2022-10-18,1,,loja web,pix
843,179,16,9,24,2022-11-08,3,,loja fisica,crédito
844,452,18,9,43,2021-11-09,9,,loja fisica,dinheiro
845,146,2,1,22,2020-08-16,4,,loja web,pix
846,87,15,7,40,2022-03-14,1,,loja fisica,pix
847,405,5,1,1,2023-05-30,6,,loja web,dinheiro
848,235,19,6,42,2018-10-21,8,,loja fisica,crédito
849,7,6,10,49,2018-09-29,3,,loja web,dinheiro
850,199,17,6,22,2019-09-10,10,,loja fisica,crédito
851,166,18,5,34,2019-09-16,9,,loja fisica,débito
852,428,8,9,48,2022-10-22,3,,loja web,dinheiro
853,110,8,2,23,2019-04-19,8,,loja fisica,crédito
854,380,17,6,48,2018-10-19,10,farmabr10,loja fisica,crédito
855,486,1,3,41,2019-03-18,7,,loja fisica,débito
856,31,17,8,36,2023-03-05,1,,loja fisica,débito
857,328,15,3,30,2018-06-02,4,,loja web,pix
858,378,13,3,27,2019-08-25,4,,loja web,débito
859,393,12,10,35,2018-09-11,2,,loja web,pix
860,219,17,6,8,2020-07-21,4,,loja fisica,débito
861,286,16,8,49,2018-02-09,7,,loja web,crédito
862,332,17,10,10,2018-03-30,6,,loja fisica,dinheiro
863,400,6,4,33,2022-04-11,7,,loja web,crédito
864,123,16,4,7,2018-08-09,2,farmabr10,loja fisica,crédito
865,328,12,8,44,2022-11-24,2,,loja web,débito
866,61,12,2,10,2021-11-12,8,farmabr15,loja web,crédito
867,388,14,10,21,2020-08-22,3,,loja fisica,dinheiro
868,105,6,3,27,2018-11-13,7,,loja web,dinheiro
869,429,11,10,27,2019-07-11,6,,loja web,débito
870,94,4,3,48,2022-04-03,6,,loja web,crédito
871,348,9,5,6,2023-04-30,9,,loja fisica,dinheiro
872,487,3,10,17,2021-08-07,10,,loja web,pix
873,46,7,1,35,2019-09-14,3,,loja web,dinheiro
874,305,13,4,39,2020-08-26,5,,loja fisica,débito
875,357,19,7,15,2023-01-06,3,,loja fisica,crédito
876,401,3,9,5,2018-05-21,2,,loja web,pix
877,108,15,8,43,2019-02-07,7,,loja fisica,dinheiro
878,332,2,5,6,2018-05-23,2,,loja web,pix
879,108,14,1,21,2022-01-14,5,,loja fisica,crédito
880,490,18,9,41,2019-07-14,3,,loja fisica,débito
881,422,9,5,20,2018-04-13,8,,loja web,débito
882,8,14,9,33,2018-11-27,9,,loja fisica,crédito
883,335,8,2,23,2018-07-21,3,farmabr15,loja fisica,crédito
884,138,20,1,30,2019-06-16,5,,loja fisica,débito
885,66,5,5,3,2022-06-24,2,,loja fisica,pix
886,329,10,7,31,2019-01-31,2,,loja web,crédito
887,386,1,6,3,2018-11-05,6,,loja web,débito
888,322,19,1,23,2022-03-09,2,,loja fisica,crédito
889,235,12,5,42,2023-01-02,7,,loja web,pix
890,175,19,2,1,2019-06-05,8,,loja fisica,débito
891,496,11,9,23,2018-05-06,9,,loja web,dinheiro
892,204,19,4,48,2018-06-28,10,,loja web,débito
893,95,19,7,47,2022-05-01,5,,loja fisica,pix
894,385,9,3,3,2023-03-23,4,,loja web,pix
895,432,10,3,31,2019-08-01,6,,loja fisica,pix
896,429,4,9,9,2019-04-06,6,,loja web,débito
897,234,14,3,14,2022-05-29,5,,loja web,débito
898,248,6,4,12,2023-07-10,7,,loja fisica,crédito
899,499,5,9,12,2018-04-21,1,,loja fisica,dinheiro
900,478,9,2,14,2019-01-10,1,,loja fisica,dinheiro
901,313,19,2,10,2020-03-24,8,,loja web,débito
902,422,9,10,43,2020-01-16,4,,loja fisica,crédito
903,412,14,8,45,2019-06-25,8,,loja fisica,débito
904,194,13,1,2,2021-03-10,9,farmabr10,loja fisica,débito
905,246,1,3,43,2019-01-30,3,,loja web,pix
906,87,5,9,2,2023-01-22,2,,loja fisica,crédito
907,322,12,2,6,2019-08-12,1,,loja web,crédito
908,492,13,10,24,2018-12-01,7,,loja fisica,pix
909,378,7,2,2,2023-03-22,6,,loja web,pix
910,72,9,3,43,2023-02-12,3,,loja fisica,pix
911,444,16,8,35,2020-10-29,4,,loja web,débito
912,380,3,4,36,2020-09-18,10,,loja fisica,crédito
913,64,15,3,4,2018-03-13,2,,loja web,pix
914,159,17,4,29,2020-06-24,10,,loja web,dinheiro
915,269,16,8,42,2018-05-07,5,,loja web,pix
916,51,8,4,20,2020-08-21,10,,loja fisica,dinheiro
917,482,16,2,8,2020-05-01,1,,loja fisica,pix
918,60,18,4,31,2020-11-07,1,,loja web,dinheiro
919,299,4,7,1,2021-05-20,10,,loja web,débito
920,10,11,5,4,2022-12-12,2,,loja web,crédito
921,392,10,7,1,2018-08-19,7,,loja web,pix
922,197,1,6,33,2018-05-01,10,,loja fisica,débito
923,68,6,9,10,2018-02-19,6,,loja web,dinheiro
924,311,17,1,35,2022-07-07,9,,loja fisica,débito
925,252,18,3,34,2018-05-09,3,,loja web,dinheiro
926,240,18,10,27,2021-01-20,9,,loja fisica,crédito
927,498,6,8,49,2018-11-23,1,farmabr10,loja fisica,pix
928,43,4,2,9,2023-07-22,2,,loja fisica,dinheiro
929,249,15,8,5,2018-06-20,8,,loja fisica,dinheiro
930,202,9,5,10,2021-06-04,10,,loja fisica,dinheiro
931,102,2,6,5,2021-12-24,9,,loja fisica,crédito
932,50,3,5,25,2019-04-12,5,,loja fisica,dinheiro
933,158,4,9,19,2022-11-03,4,,loja web,dinheiro
934,57,5,10,14,2021-07-16,4,,loja fisica,dinheiro
935,333,15,3,23,2018-04-24,3,,loja fisica,débito
936,68,20,1,29,2018-10-16,7,,loja fisica,pix
937,116,12,4,15,2021-09-16,8,,loja fisica,crédito
938,104,18,5,42,2022-07-26,3,,loja fisica,débito
939,409,5,2,45,2021-03-05,6,farmabr15,loja web,crédito
940,497,18,4,1,2022-12-08,5,,loja fisica,dinheiro
